flight_date,departure_airport,departure_icao,departure_iata,departure_time,arrival_airport,arrival_icao,arrival_iata,airline_name,airline_icao,flight_number,flight_iata,flight_icao,lat1,long1,lat2,long2
01/01/2022,Lambert-St. Louis International,KSTL,STL,2022-01-01T18:43:00+00:00,Mc Carran International,KLAS,LAS,Volaris,VOI,2295,Y42295,VOI2295,,,,
01/01/2022,Lambert-St. Louis International,KSTL,STL,2022-01-01T17:51:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Alaska Airlines,ASA,6113,AS6113,ASA6113,,,,
01/01/2022,Lambert-St. Louis International,KSTL,STL,2022-01-01T18:13:00+00:00,Philadelphia International,KPHL,PHL,American Airlines,AAL,4701,AA4701,AAL4701,,,,
01/01/2022,Lambert-St. Louis International,KSTL,STL,2022-01-01T18:11:00+00:00,Orlando International,KMCO,MCO,Frontier Airlines,FFT,1210,F91210,FFT1210,,,,
01/01/2022,Lambert-St. Louis International,KSTL,STL,2022-01-01T17:55:00+00:00,Tampa International,KTPA,TPA,Southwest Airlines,SWA,2085,WN2085,SWA2085,,,,
01/01/2022,Lambert-St. Louis International,KSTL,STL,2022-01-01T17:54:00+00:00,Mineta San Jose International Airport,KSJC,SJC,Southwest Airlines,SWA,2206,WN2206,SWA2206,,,,
01/01/2022,Lambert-St. Louis International,KSTL,STL,2022-01-01T17:59:00+00:00,Newark Liberty International,KEWR,EWR,United Airlines,UAL,4449,UA4449,UAL4449,,,,
01/01/2022,Lambert-St. Louis International,KSTL,STL,2022-01-01T18:15:00+00:00,San Diego International Airport,KSAN,SAN,Southwest Airlines,SWA,3772,WN3772,SWA3772,,,,
01/01/2022,Lambert-St. Louis International,KSTL,STL,2022-01-01T18:07:00+00:00,La Guardia,KLGA,LGA,JetBlue Airways,JBU,4737,B64737,JBU4737,,,,
01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T17:03:00+00:00,Lambert-St. Louis International,KSTL,STL,American Airlines,AAL,2686,AA2686,AAL2686,,,,
01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T17:03:00+00:00,Lambert-St. Louis International,KSTL,STL,Southwest Airlines,SWA,2767,WN2767,SWA2767,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T15:48:00+00:00,Lambert-St. Louis International,KSTL,STL,American Airlines,AAL,1569,AA1569,AAL1569,,,,
01/01/2022,Chicago O'hare International,KORD,ORD,2022-01-01T15:57:00+00:00,John F Kennedy International,KJFK,JFK,American Airlines,AAL,1378,AA1378,AAL1378,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T16:13:00+00:00,John F Kennedy International,KJFK,JFK,Delta Air Lines,DAL,1327,DL1327,DAL1327,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T17:11:00+00:00,John F Kennedy International,KJFK,JFK,American Airlines,AAL,1199,AA1199,AAL1199,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T15:47:00+00:00,John F Kennedy International,KJFK,JFK,American Airlines,AAL,347,AA347,AAL347,,,,
01/01/2022,Sonoma County,KSTS,STS,2022-01-01T15:12:00+00:00,John Wayne,KSNA,SNA,Alaska Airlines,ASA,3463,AS3463,ASA3463,,,,
01/01/2022,Sonoma County,KSTS,STS,,Sky Harbor International,KPHX,PHX,Alaska Airlines,ASA,4480,AS4480,ASA4480,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T17:46:00+00:00,Easterwood Field,KCLL,CLL,Alaska Airlines,ASA,4374,AS4374,ASA4374,,,,
01/01/2022,Spokane International,KGEG,GEG,2022-01-01T16:07:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,2024,WN2024,SWA2024,,,,
01/01/2022,Grand Forks,KGFK,GFK,2022-01-01T18:44:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,4768,DL4768,DAL4768,,,,
01/01/2022,Sun Valley,KSUN,SUN,,Los Angeles International,KLAX,LAX,Korean Air,KAL,7195,KE7195,KAL7195,,,,
01/01/2022,Sun Valley,KSUN,SUN,2022-01-01T17:08:00+00:00,Los Angeles International,KLAX,LAX,United Airlines,UAL,4756,UA4756,UAL4756,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T11:16:00+00:00,Miami International Airport,KMIA,MIA,Qatar Airways,QTR,2818,QR2818,QTR2818,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T13:35:00+00:00,La Guardia,KLGA,LGA,WestJet,WJA,7108,WS7108,WJA7108,,,,
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,,John F Kennedy International,KJFK,JFK,Qatar Airways,QTR,4094,QR4094,QTR4094,,,,
01/01/2022,Blue Grass,KLEX,LEX,,Dallas/Fort Worth International,KDFW,DFW,Qatar Airways,QTR,7612,QR7612,QTR7612,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T18:19:00+00:00,William P Hobby,KHOU,HOU,Southwest Airlines,SWA,3462,WN3462,SWA3462,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T18:40:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,Delta Air Lines,DAL,513,DL513,DAL513,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T19:01:00+00:00,"Jacksonville,",KJAX,JAX,Delta Air Lines,DAL,1689,DL1689,DAL1689,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T19:39:00+00:00,Orlando International,KMCO,MCO,Delta Air Lines,DAL,1477,DL1477,DAL1477,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T18:32:00+00:00,Newark Liberty International,KEWR,EWR,Delta Air Lines,DAL,1613,DL1613,DAL1613,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T18:33:00+00:00,Newark Liberty International,KEWR,EWR,United Airlines,UAL,3416,UA3416,UAL3416,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,,Pittsburgh International,KPIT,PIT,Delta Air Lines,DAL,2119,DL2119,DAL2119,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T18:37:00+00:00,La Guardia,KLGA,LGA,American Airlines,AAL,4642,AA4642,AAL4642,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T18:41:00+00:00,San Diego International Airport,KSAN,SAN,Delta Air Lines,DAL,749,DL749,DAL749,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T18:54:00+00:00,Luis Munoz Marin International,TJSJ,SJU,Delta Air Lines,DAL,1861,DL1861,DAL1861,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T19:09:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,Southwest Airlines,SWA,3609,WN3609,SWA3609,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T18:49:00+00:00,Miami International Airport,KMIA,MIA,Delta Air Lines,DAL,1538,DL1538,DAL1538,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T19:18:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,2230,WN2230,SWA2230,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T19:41:00+00:00,"Charleston, AFB Municipal",KCHS,CHS,Delta Air Lines,DAL,2108,DL2108,DAL2108,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T18:50:00+00:00,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Delta Air Lines,DAL,2638,DL2638,DAL2638,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T19:07:00+00:00,Miami International Airport,KMIA,MIA,American Airlines,AAL,1661,AA1661,AAL1661,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T18:55:00+00:00,Savannah/Hilton Head,KSAV,SAV,Delta Air Lines,DAL,2234,DL2234,DAL2234,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,,Fort Lauderdale–Hollywood International,KFLL,FLL,Delta Air Lines,DAL,1353,DL1353,DAL1353,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,,Sky Harbor International,KPHX,PHX,Southwest Airlines,SWA,3097,WN3097,SWA3097,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T19:55:00+00:00,Southwest Florida International,KRSW,RSW,Delta Air Lines,DAL,1489,DL1489,DAL1489,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T19:43:00+00:00,La Guardia,KLGA,LGA,Delta Air Lines,DAL,446,DL446,DAL446,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T20:18:00+00:00,General Mitchell International,KMKE,MKE,Delta Air Lines,DAL,2185,DL2185,DAL2185,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T19:45:00+00:00,Raleigh-durham International Airport,KRDU,RDU,Delta Air Lines,DAL,2718,DL2718,DAL2718,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T16:31:00+00:00,Sacramento International,KSMF,SMF,Southwest Airlines,SWA,3551,WN3551,SWA3551,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T16:13:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,181,WN181,SWA181,,,,
01/01/2022,John Wayne,KSNA,SNA,,Aspen,KASE,ASE,empty,,,,,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T17:00:00+00:00,San Francisco International,KSFO,SFO,Air Canada,ACA,4517,AC4517,ACA4517,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T15:40:00+00:00,Seattle-Tacoma International,KSEA,SEA,Delta Air Lines,DAL,1456,DL1456,DAL1456,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T16:02:00+00:00,San Francisco International,KSFO,SFO,British Airways,BAW,7598,BA7598,BAW7598,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T16:39:00+00:00,William P Hobby,KHOU,HOU,Southwest Airlines,SWA,1586,WN1586,SWA1586,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T16:04:00+00:00,Metropolitan Oak International,KOAK,OAK,JSX Air,JSX,331,XE331,JSX331,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T17:13:00+00:00,Aspen,KASE,ASE,United Airlines,UAL,5450,UA5450,UAL5450,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T16:17:00+00:00,Metropolitan Oak International,KOAK,OAK,Southwest Airlines,SWA,2270,WN2270,SWA2270,,,,
01/01/2022,Walker Field,KGJT,GJT,2022-01-01T15:06:00+00:00,John Wayne,KSNA,SNA,Private owner,,247,,,,,,
01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T15:16:00+00:00,John Wayne,KSNA,SNA,JSX Air,JSX,302,XE302,JSX302,,,,
01/01/2022,Gallatin Field,KBZN,BZN,,John Wayne,KSNA,SNA,empty,,,,,,,,
01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T15:22:00+00:00,John Wayne,KSNA,SNA,Southwest Airlines,SWA,2221,WN2221,SWA2221,,,,
01/01/2022,Port Columbus International,KCMH,CMH,2022-01-01T18:35:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,3614,WN3614,SWA3614,,,,
01/01/2022,Port Columbus International,KCMH,CMH,2022-01-01T18:41:00+00:00,Sky Harbor International,KPHX,PHX,Southwest Airlines,SWA,508,WN508,SWA508,,,,
01/01/2022,Port Columbus International,KCMH,CMH,2022-01-01T20:39:00+00:00,George Bush Intercontinental,KIAH,IAH,United Airlines,UAL,6224,UA6224,UAL6224,,,,
01/01/2022,Port Columbus International,KCMH,CMH,2022-01-01T19:23:00+00:00,Newark Liberty International,KEWR,EWR,United Airlines,UAL,4610,UA4610,UAL4610,,,,
01/01/2022,Port Columbus International,KCMH,CMH,2022-01-01T19:26:00+00:00,Orlando International,KMCO,MCO,Southwest Airlines,SWA,3669,WN3669,SWA3669,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T15:53:00+00:00,Port Columbus International,KCMH,CMH,Alaska Airlines,ASA,6363,AS6363,ASA6363,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T15:33:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,American Airlines,AAL,1051,AA1051,AAL1051,,,,
01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T11:41:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Frontier Airlines,FFT,2004,F92004,FFT2004,,,,
01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T17:25:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Air France,AFR,2417,AF2417,AFR2417,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T17:36:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Delta Air Lines,DAL,2301,DL2301,DAL2301,,,,
01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T17:14:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Delta Air Lines,DAL,8783,DL8783,DAL8783,,,,
01/01/2022,Lihue,PHLI,LIH,2022-01-01T14:17:00+00:00,Honolulu International,PHNL,HNL,JetBlue Airways,JBU,5888,B65888,JBU5888,,,,
01/01/2022,Lihue,PHLI,LIH,2022-01-01T14:42:00+00:00,San Diego International Airport,KSAN,SAN,Alaska Airlines,ASA,858,AS858,ASA858,,,,
01/01/2022,Lihue,PHLI,LIH,2022-01-01T14:30:00+00:00,Metropolitan Oak International,KOAK,OAK,Hawaiian Airlines,HAL,68,HA68,HAL68,,,,
01/01/2022,Lihue,PHLI,LIH,2022-01-01T14:34:00+00:00,San Francisco International,KSFO,SFO,SA AVIANCA,AVA,2357,AV2357,AVA2357,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T12:45:00+00:00,University Of Illinois Willard,KCMI,CMI,Qatar Airways,QTR,7590,QR7590,QTR7590,,,,
01/01/2022,Long Island Mac Arthur,KISP,ISP,2022-01-01T19:50:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Frontier Airlines,FFT,1501,F91501,FFT1501,,,,
01/01/2022,Long Island Mac Arthur,KISP,ISP,2022-01-01T19:08:00+00:00,Palm Beach International Airport,KPBI,PBI,Southwest Airlines,SWA,2707,WN2707,SWA2707,,,,
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,2022-01-01T15:36:00+00:00,Seattle-Tacoma International,KSEA,SEA,Alaska Airlines,ASA,1388,AS1388,ASA1388,,,,
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,2022-01-01T16:02:00+00:00,Nashville International,KBNA,BNA,Allegiant Air,AAY,601,G4601,AAY601,,,,
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,2022-01-01T17:38:00+00:00,Miami International Airport,KMIA,MIA,Flexjet,LXJ,570,LXJ570,LXJ570,,,,
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,2022-01-01T16:19:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,3793,WN3793,SWA3793,,,,
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,2022-01-01T15:46:00+00:00,Seattle-Tacoma International,KSEA,SEA,Korean Air,KAL,3078,KE3078,KAL3078,,,,
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,2022-01-01T16:07:00+00:00,San Francisco International,KSFO,SFO,Air Canada,ACA,4001,AC4001,ACA4001,,,,
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,2022-01-01T16:48:00+00:00,San Francisco International,KSFO,SFO,Fiji Airways,FJI,5853,FJ5853,FJI5853,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T17:07:00+00:00,Adams Field Airport,KLIT,LIT,Alaska Airlines,ASA,6517,AS6517,ASA6517,,,,
01/01/2022,Joe Foss Field Airport,KFSD,FSD,2022-01-01T19:46:00+00:00,Mc Carran International,KLAS,LAS,Allegiant Air,AAY,147,G4147,AAY147,,,,
01/01/2022,Joe Foss Field Airport,KFSD,FSD,2022-01-01T18:01:00+00:00,Sky Harbor International,KPHX,PHX,American Airlines,AAL,5796,AA5796,AAL5796,,,,
01/01/2022,Joe Foss Field Airport,KFSD,FSD,2022-01-01T18:07:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,5004,DL5004,DAL5004,,,,
01/01/2022,Hilo International,PHTO,ITO,2022-01-01T14:03:00+00:00,Honolulu International,PHNL,HNL,Delta Air Lines,DAL,6824,DL6824,DAL6824,,,,
01/01/2022,Mc Allen Miller International,KMFE,MFE,,Kalamazoo/Battle Creek International,KAZO,AZO,empty,,,,,,,,
01/01/2022,Long Island Mac Arthur,KISP,ISP,,Palm Beach International Airport,KPBI,PBI,empty,,,,,,,,
01/01/2022,Gallatin Field,KBZN,BZN,2022-01-01T10:13:00+00:00,John F Kennedy International,KJFK,JFK,NetJets Aviation,EJA,725,1I725,EJA725,,,,
01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T17:05:00+00:00,Municipal/Baer Field,KFWA,FWA,American Airlines,AAL,5040,AA5040,AAL5040,,,,
01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,,Municipal/Baer Field,KFWA,FWA,Delta Air Lines,DAL,4290,DL4290,DAL4290,,,,
01/01/2022,Colorado Springs,KCOS,COS,,Jackson Hole,KJAC,JAC,empty,,,,,,,,
01/01/2022,Colorado Springs,KCOS,COS,2022-01-01T16:41:00+00:00,Love Field,KDAL,DAL,Air Transport,CYO,317,,CYO317,,,,
01/01/2022,Colorado Springs,KCOS,COS,,George Bush Intercontinental,KIAH,IAH,Air New Zealand,ANZ,9767,NZ9767,ANZ9767,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,,Sheppard AFB,KSPS,SPS,Alaska Airlines,ASA,4326,AS4326,ASA4326,,,,
01/01/2022,Indianapolis International,KIND,IND,2022-01-01T18:17:00+00:00,Tampa International,KTPA,TPA,Southwest Airlines,SWA,2594,WN2594,SWA2594,,,,
01/01/2022,Indianapolis International,KIND,IND,2022-01-01T18:35:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,Spirit Airlines,NKS,2352,NK2352,NKS2352,,,,
01/01/2022,Indianapolis International,KIND,IND,2022-01-01T18:54:00+00:00,Seattle-Tacoma International,KSEA,SEA,American Airlines,AAL,7623,AA7623,AAL7623,,,,
01/01/2022,Indianapolis International,KIND,IND,2022-01-01T19:05:00+00:00,Southwest Florida International,KRSW,RSW,Southwest Airlines,SWA,2619,WN2619,SWA2619,,,,
01/01/2022,Indianapolis International,KIND,IND,2022-01-01T20:07:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,2224,WN2224,SWA2224,,,,
01/01/2022,Indianapolis International,KIND,IND,,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Southwest Airlines,SWA,1623,WN1623,SWA1623,,,,
01/01/2022,Indianapolis International,KIND,IND,2022-01-01T19:12:00+00:00,William P Hobby,KHOU,HOU,Southwest Airlines,SWA,1998,WN1998,SWA1998,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T17:34:00+00:00,Indianapolis International,KIND,IND,Alaska Airlines,ASA,4393,AS4393,ASA4393,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T16:19:00+00:00,Indianapolis International,KIND,IND,Southwest Airlines,SWA,3446,WN3446,SWA3446,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T18:06:00+00:00,Indianapolis International,KIND,IND,American Airlines,AAL,4101,AA4101,AAL4101,,,,
01/01/2022,Blue Grass,KLEX,LEX,2022-01-01T13:32:00+00:00,Metropolitan Airport,KCAE,CAE,empty,,,,,,,,
01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T17:07:00+00:00,Blue Grass,KLEX,LEX,American Airlines,AAL,5230,AA5230,AAL5230,,,,
01/01/2022,Chicago O'hare International,KORD,ORD,2022-01-01T15:21:00+00:00,Blue Grass,KLEX,LEX,Private owner,,832,,,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,,Austin-bergstrom International,KAUS,AUS,Flexjet,LXJ,418,LXJ418,LXJ418,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T16:59:00+00:00,Love Field,KDAL,DAL,Southwest Airlines,SWA,3407,WN3407,SWA3407,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T16:43:00+00:00,Mineta San Jose International Airport,KSJC,SJC,Southwest Airlines,SWA,3676,WN3676,SWA3676,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T16:41:00+00:00,San Francisco International,KSFO,SFO,Air Canada,ACA,4143,AC4143,ACA4143,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T16:53:00+00:00,George Bush Intercontinental,KIAH,IAH,Air New Zealand,ANZ,6899,NZ6899,ANZ6899,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T17:20:00+00:00,Sky Harbor International,KPHX,PHX,Southwest Airlines,SWA,1558,WN1558,SWA1558,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T17:34:00+00:00,Los Angeles International,KLAX,LAX,Korean Air,KAL,6221,KE6221,KAL6221,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T17:55:00+00:00,William P Hobby,KHOU,HOU,Southwest Airlines,SWA,3702,WN3702,SWA3702,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T22:50:00+00:00,Norfolk International Airport,KORF,ORF,JetBlue Airways,JBU,4625,B64625,JBU4625,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T19:59:00+00:00,Sky Harbor International,KPHX,PHX,Spirit Airlines,NKS,713,NK713,NKS713,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T19:39:00+00:00,Love Field,KDAL,DAL,Southwest Airlines,SWA,1526,WN1526,SWA1526,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T19:12:00+00:00,Dallas/Fort Worth International,KDFW,DFW,JetBlue Airways,JBU,4336,B64336,JBU4336,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T18:40:00+00:00,Memphis International,KMEM,MEM,JetBlue Airways,JBU,4708,B64708,JBU4708,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T18:58:00+00:00,Tampa International,KTPA,TPA,American Airlines,AAL,9378,AA9378,AAL9378,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T18:42:00+00:00,Piedmont Triad International,KGSO,GSO,JetBlue Airways,JBU,4701,B64701,JBU4701,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T18:37:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,JetBlue Airways,JBU,4814,B64814,JBU4814,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T19:54:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Air France,AFR,7913,AF7913,AFR7913,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T19:30:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,JetBlue Airways,JBU,4247,B64247,JBU4247,,,,
01/01/2022,La Guardia,KLGA,LGA,2022-01-01T19:18:00+00:00,Indianapolis International,KIND,IND,JetBlue Airways,JBU,4705,B64705,JBU4705,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T14:14:00+00:00,La Guardia,KLGA,LGA,Delta Air Lines,DAL,561,DL561,DAL561,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T14:27:00+00:00,La Guardia,KLGA,LGA,Spirit Airlines,NKS,718,NK718,NKS718,,,,
01/01/2022,Long Beach Municipal,KLGB,LGB,,Midway,KMDW,MDW,Southwest Airlines,SWA,995,WN995,SWA995,,,,
01/01/2022,Long Beach Municipal,KLGB,LGB,2022-01-01T15:56:00+00:00,William P Hobby,KHOU,HOU,Southwest Airlines,SWA,62,WN62,SWA62,,,,
01/01/2022,Aspen,KASE,ASE,2022-01-01T18:05:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Qantas,QFA,4154,QF4154,QFA4154,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T15:27:00+00:00,Aspen,KASE,ASE,Qantas,QFA,4154,QF4154,QFA4154,,,,
01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T18:40:00+00:00,Miami International Airport,KMIA,MIA,American Airlines,AAL,3538,AA3538,AAL3538,,,,
01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T19:03:00+00:00,Miami International Airport,KMIA,MIA,Volaris,VOI,2403,Y42403,VOI2403,,,,
01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T19:18:00+00:00,Sky Harbor International,KPHX,PHX,Volaris,VOI,2282,Y42282,VOI2282,,,,
01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T19:03:00+00:00,Mc Carran International,KLAS,LAS,United Airlines,UAL,412,UA412,UAL412,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T21:38:00+00:00,Hopkins International,KCLE,CLE,Air France,AFR,2918,AF2918,AFR2918,,,,
01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T15:57:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,3712,WN3712,SWA3712,,,,
01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T15:40:00+00:00,Mc Carran International,KLAS,LAS,Spirit Airlines,NKS,979,NK979,NKS979,,,,
01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T16:11:00+00:00,Seattle-Tacoma International,KSEA,SEA,American Airlines,AAL,7584,AA7584,AAL7584,,,,
01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T16:03:00+00:00,Portland International,KPDX,PDX,Alaska Airlines,ASA,649,AS649,ASA649,,,,
01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T17:17:00+00:00,Denver International,KDEN,DEN,Air Canada,ACA,5180,AC5180,ACA5180,,,,
01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T16:23:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,953,WN953,SWA953,,,,
01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T17:06:00+00:00,Bob Hope,KBUR,BUR,Southwest Airlines,SWA,2662,WN2662,SWA2662,,,,
01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T15:29:00+00:00,Sacramento International,KSMF,SMF,Southwest Airlines,SWA,927,WN927,SWA927,,,,
01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T11:27:00+00:00,Austin-bergstrom International,KAUS,AUS,American Airlines,AAL,9602,AA9602,AAL9602,,,,
01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T12:29:00+00:00,John F Kennedy International,KJFK,JFK,American Airlines,AAL,9297,AA9297,AAL9297,,,,
01/01/2022,Richland Municipalcipal,KSDY,SDY,2022-01-01T17:06:00+00:00,Billings,KBIL,BIL,Cape Air,KAP,122,9K122,KAP122,,,,
01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T16:42:00+00:00,John F Kennedy International,KJFK,JFK,Delta Air Lines,DAL,442,DL442,DAL442,,,,
