index,flight_date,departure_airport,departure_icao,departure_iata,departure_time,arrival_airport,arrival_icao,arrival_iata,airline_name,airline_icao,flight_number,flight_iata,flight_icao,lat1,long1,lat2,long2
1856,01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T13:13:00+00:00,Logan International,KBOS,BOS,Delta Air Lines,DAL,2875,DL2875,DAL2875,25.7958723,-80.2870509,42.3656132,-71.0095602
1857,01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T12:58:00+00:00,Logan International,KBOS,BOS,Spirit Airlines,NKS,3152,NK3152,NKS3152,25.7958723,-80.2870509,42.3656132,-71.0095602
1858,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T13:15:00+00:00,Logan International,KBOS,BOS,American Airlines,AAL,1148,AA1148,AAL1148,32.8998091,-97.0403352,42.3656132,-71.0095602
1859,01/01/2022,Philadelphia International,KPHL,PHL,2022-01-01T15:49:00+00:00,Logan International,KBOS,BOS,American Airlines,AAL,4960,AA4960,AAL4960,39.8729299,-75.2436673,42.3656132,-71.0095602
1860,01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T13:54:00+00:00,Logan International,KBOS,BOS,American Airlines,AAL,332,AA332,AAL332,25.7958723,-80.2870509,42.3656132,-71.0095602
1861,01/01/2022,Kotzebue,PAOT,OTZ,2022-01-01T13:19:00+00:00,Ted Stevens Anchorage International Airport,PANC,ANC,Alaska Airlines,ASA,154,AS154,ASA154,66.8911052,-162.6024355,61.1758863,-149.9900791
1862,01/01/2022,Dannelly Field,KMGM,MGM,2022-01-01T15:58:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Qatar Airways,QTR,7807,QR7807,QTR7807,32.3047762,-86.3906452,32.8998091,-97.0403352
1863,01/01/2022,Dannelly Field,KMGM,MGM,,Ronald Reagan Washington National Airport,KDCA,DCA,American Airlines,AAL,5653,AA5653,AAL5653,32.3047762,-86.3906452,38.851242,-77.0402315
1864,01/01/2022,La Plata,KDRO,DRO,2022-01-01T15:24:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,3170,AA3170,AAL3170,37.1596721,-107.7507154,32.8998091,-97.0403352
1865,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T13:51:00+00:00,La Plata,KDRO,DRO,Qatar Airways,QTR,7798,QR7798,QTR7798,32.8998091,-97.0403352,37.1596721,-107.7507154
1866,01/01/2022,Borinquen,TJBQ,BQN,2022-01-01T18:44:00+00:00,Orlando International,KMCO,MCO,JetBlue Airways,JBU,929,B6929,JBU929,18.4953813,-67.1355779,28.4179167,-81.3041451
1867,01/01/2022,Des Moines International,KDSM,DSM,2022-01-01T17:05:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,2620,WN2620,SWA2620,41.5341333,-93.6587958,36.0839998,-115.1537389
1868,01/01/2022,Manchester-boston Regional Airport,KMHT,MHT,,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Southwest Airlines,SWA,3312,WN3312,SWA3312,42.929687,-71.4352177,39.1774042,-76.6683922
1869,01/01/2022,Manchester-boston Regional Airport,KMHT,MHT,2022-01-01T18:33:00+00:00,Philadelphia International,KPHL,PHL,Qatar Airways,QTR,7811,QR7811,QTR7811,42.929687,-71.4352177,39.8729299,-75.2436673
1870,01/01/2022,Manchester-boston Regional Airport,KMHT,MHT,,Southwest Florida International,KRSW,RSW,Spirit Airlines,NKS,2010,NK2010,NKS2010,42.929687,-71.4352177,26.5337051,-81.7553083
1871,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T18:19:00+00:00,Orlando International,KMCO,MCO,JetBlue Airways,JBU,2323,B62323,JBU2323,38.851242,-77.0402315,28.4179167,-81.3041451
1872,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:54:00+00:00,Kansas City International Airport,KMCI,MCI,Southwest Airlines,SWA,3698,WN3698,SWA3698,38.851242,-77.0402315,39.3035862,-94.7092596
1873,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,,Port Columbus International,KCMH,CMH,Southwest Airlines,SWA,3812,WN3812,SWA3812,38.851242,-77.0402315,39.9999399,-82.8871767
1874,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:19:00+00:00,Los Angeles International,KLAX,LAX,American Airlines,AAL,2188,AA2188,AAL2188,38.851242,-77.0402315,33.9415889,-118.40853
1875,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T16:46:00+00:00,George Bush Intercontinental,KIAH,IAH,United Airlines,UAL,434,UA434,UAL434,38.851242,-77.0402315,29.9902199,-95.3367827
1876,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:26:00+00:00,Indianapolis International,KIND,IND,American Airlines,AAL,5233,AA5233,AAL5233,38.851242,-77.0402315,39.7168593,-86.2955952
1877,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:22:00+00:00,Miami International Airport,KMIA,MIA,American Airlines,AAL,834,AA834,AAL834,38.851242,-77.0402315,25.7958723,-80.2870509
1878,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:20:00+00:00,Sky Harbor International,KPHX,PHX,American Airlines,AAL,1622,AA1622,AAL1622,38.851242,-77.0402315,33.435249,-112.010124
1879,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:07:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,2182,AA2182,AAL2182,38.851242,-77.0402315,35.2144026,-80.9473146
1880,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:56:00+00:00,Lambert-St. Louis International,KSTL,STL,American Airlines,AAL,4863,AA4863,AAL4863,38.851242,-77.0402315,38.7499379,-90.3748139
1881,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:08:00+00:00,International Jetport,KPWM,PWM,American Airlines,AAL,4880,AA4880,AAL4880,38.851242,-77.0402315,43.6464785,-70.3096974
1882,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T18:09:00+00:00,Memphis International,KMEM,MEM,American Airlines,AAL,4951,AA4951,AAL4951,38.851242,-77.0402315,35.0420679,-89.9791729
1883,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:28:00+00:00,Bradley International,KBDL,BDL,American Airlines,AAL,5096,AA5096,AAL5096,38.851242,-77.0402315,41.9388735,-72.6860314
1884,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:14:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Delta Air Lines,DAL,464,DL464,DAL464,38.851242,-77.0402315,33.6407282,-84.4277001
1885,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:30:00+00:00,Newark Liberty International,KEWR,EWR,United Airlines,UAL,4414,UA4414,UAL4414,38.851242,-77.0402315,40.6895314,-74.1744624
1886,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:49:00+00:00,Nashville International,KBNA,BNA,Southwest Airlines,SWA,3720,WN3720,SWA3720,38.851242,-77.0402315,36.126317,-86.6773713
1887,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:25:00+00:00,San Francisco International,KSFO,SFO,Alaska Airlines,ASA,1002,AS1002,ASA1002,38.851242,-77.0402315,37.6213129,-122.3789554
1888,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:35:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,1310,AA1310,AAL1310,38.851242,-77.0402315,32.8998091,-97.0403352
1889,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:33:00+00:00,Pittsburgh International,KPIT,PIT,American Airlines,AAL,4969,AA4969,AAL4969,38.851242,-77.0402315,40.4919208,-80.2352233
1890,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T15:03:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,American Airlines,AAL,443,AA443,AAL443,35.2144026,-80.9473146,38.851242,-77.0402315
1891,01/01/2022,Philadelphia International,KPHL,PHL,2022-01-01T15:58:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,American Airlines,AAL,5422,AA5422,AAL5422,39.8729299,-75.2436673,38.851242,-77.0402315
1892,01/01/2022,Piedmont Triad International,KGSO,GSO,2022-01-01T16:24:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5390,AA5390,AAL5390,36.1043671,-79.9351805,35.2144026,-80.9473146
1893,01/01/2022,Piedmont Triad International,KGSO,GSO,2022-01-01T16:44:00+00:00,"Charleston, AFB Municipal",KCHS,CHS,PlaneSense,CNS,4910,,CNS4910,36.1043671,-79.9351805,32.8942676,-80.038159
1894,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T14:08:00+00:00,Piedmont Triad International,KGSO,GSO,Alaska Airlines,ASA,6580,AS6580,ASA6580,32.8998091,-97.0403352,36.1043671,-79.9351805
1895,01/01/2022,Billings,KBIL,BIL,2022-01-01T15:56:00+00:00,Denver International,KDEN,DEN,Air Canada,ACA,5678,AC5678,ACA5678,45.8035081,-108.5379142,39.8560963,-104.6737376
1896,01/01/2022,Greenville Spartanburg International Airport,KGSP,GSP,2022-01-01T16:39:00+00:00,Philadelphia International,KPHL,PHL,Qatar Airways,QTR,2925,QR2925,QTR2925,34.8959008,-82.2172338,39.8729299,-75.2436673
1897,01/01/2022,Greenville Spartanburg International Airport,KGSP,GSP,,Newark Liberty International,KEWR,EWR,Air Canada,ACA,3615,AC3615,ACA3615,34.8959008,-82.2172338,40.6895314,-74.1744624
1898,01/01/2022,Roberts Field,KRDM,RDM,2022-01-01T14:03:00+00:00,Salt Lake City International,KSLC,SLC,Delta Air Lines,DAL,3661,DL3661,DAL3661,44.253025,-121.1608351,40.7899404,-111.9790706
1899,01/01/2022,Roberts Field,KRDM,RDM,2022-01-01T14:08:00+00:00,Jackson Hole,KJAC,JAC,NetJets Aviation,EJA,505,1I505,EJA505,44.253025,-121.1608351,43.6033592,-110.7362976
1900,01/01/2022,Roberts Field,KRDM,RDM,,San Francisco International,KSFO,SFO,Copa Airlines,CMP,1431,CM1431,CMP1431,44.253025,-121.1608351,37.6213129,-122.3789554
1901,01/01/2022,Roberts Field,KRDM,RDM,2022-01-01T15:09:00+00:00,San Francisco International,KSFO,SFO,United Airlines,UAL,5265,UA5265,UAL5265,44.253025,-121.1608351,37.6213129,-122.3789554
1902,01/01/2022,Will Rogers World Airport,KOKC,OKC,2022-01-01T15:54:00+00:00,Orlando Sanford International,KSFB,SFB,Allegiant Air,AAY,2356,G42356,AAY2356,35.393056,-97.600556,28.7759403,-81.2342879
1903,01/01/2022,Will Rogers World Airport,KOKC,OKC,2022-01-01T16:18:00+00:00,George Bush Intercontinental,KIAH,IAH,Lufthansa,DLH,8714,LH8714,DLH8714,35.393056,-97.600556,29.9902199,-95.3367827
1904,01/01/2022,Raleigh-durham International Airport,KRDU,RDU,2022-01-01T17:03:00+00:00,T. F. Green Airport,KPVD,PVD,United Airlines,UAL,3300,UA3300,UAL3300,35.880079,-78.7879963,41.723536,-71.426957
1905,01/01/2022,Raleigh-durham International Airport,KRDU,RDU,2022-01-01T17:14:00+00:00,La Guardia,KLGA,LGA,WestJet,WJA,7646,WS7646,WJA7646,35.880079,-78.7879963,40.7769271,-73.8739659
1906,01/01/2022,Raleigh-durham International Airport,KRDU,RDU,,Midway,KMDW,MDW,Southwest Airlines,SWA,2558,WN2558,SWA2558,35.880079,-78.7879963,41.7867759,-87.7521884
1907,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T14:56:00+00:00,Will Rogers World Airport,KOKC,OKC,Alaska Airlines,ASA,6026,AS6026,ASA6026,32.8998091,-97.0403352,35.393056,-97.600556
1908,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T14:51:00+00:00,Midland International,KMAF,MAF,American Airlines,AAL,4264,AA4264,AAL4264,32.8998091,-97.0403352,31.9417386,-102.2047497
1909,01/01/2022,Bismarck,KBIS,BIS,,Orlando Sanford International,KSFB,SFB,Allegiant Air,AAY,2504,G42504,AAY2504,46.77519,-100.7572447,28.7759403,-81.2342879
1910,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:30:00+00:00,Sky Harbor International,KPHX,PHX,Southwest Airlines,SWA,1817,WN1817,SWA1817,39.8560963,-104.6737376,33.435249,-112.010124
1911,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:18:00+00:00,Orlando International,KMCO,MCO,Frontier Airlines,FFT,680,F9680,FFT680,39.8560963,-104.6737376,28.4179167,-81.3041451
1912,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:21:00+00:00,Seattle-Tacoma International,KSEA,SEA,United Airlines,UAL,530,UA530,UAL530,39.8560963,-104.6737376,47.4502499,-122.3088165
1913,01/01/2022,Denver International,KDEN,DEN,2022-01-01T16:33:00+00:00,Los Angeles International,KLAX,LAX,United Airlines,UAL,2544,UA2544,UAL2544,39.8560963,-104.6737376,33.9415889,-118.40853
1914,01/01/2022,Denver International,KDEN,DEN,2022-01-01T14:43:00+00:00,Palm Springs Metropolitan Area,KPSP,PSP,United Airlines,UAL,5560,UA5560,UAL5560,39.8560963,-104.6737376,33.8303194,-116.5070468
1915,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:29:00+00:00,San Diego International Airport,KSAN,SAN,Southwest Airlines,SWA,3463,WN3463,SWA3463,39.8560963,-104.6737376,32.7338006,-117.1933038
1916,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:31:00+00:00,Pittsburgh International,KPIT,PIT,Southwest Airlines,SWA,2196,WN2196,SWA2196,39.8560963,-104.6737376,40.4919208,-80.2352233
1917,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:28:00+00:00,Will Rogers World Airport,KOKC,OKC,Southwest Airlines,SWA,2999,WN2999,SWA2999,39.8560963,-104.6737376,35.393056,-97.600556
1918,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:18:00+00:00,Eastern Iowa Airport,KCID,CID,United Airlines,UAL,5673,UA5673,UAL5673,39.8560963,-104.6737376,41.8863861,-91.7069754
1919,01/01/2022,Denver International,KDEN,DEN,2022-01-01T17:07:00+00:00,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Southwest Airlines,SWA,3021,WN3021,SWA3021,39.8560963,-104.6737376,39.1774042,-76.6683922
1920,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:42:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Spirit Airlines,NKS,428,NK428,NKS428,39.8560963,-104.6737376,42.2162491,-83.3553642
1921,01/01/2022,Denver International,KDEN,DEN,2022-01-01T17:25:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Delta Air Lines,DAL,723,DL723,DAL723,39.8560963,-104.6737376,33.6407282,-84.4277001
1922,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:36:00+00:00,Montrose Regional Airport,KMTJ,MTJ,United Airlines,UAL,4672,UA4672,UAL4672,39.8560963,-104.6737376,38.5002349,-107.8992134
1923,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:28:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,1321,AA1321,AAL1321,39.8560963,-104.6737376,32.8998091,-97.0403352
1924,01/01/2022,Denver International,KDEN,DEN,2022-01-01T15:35:00+00:00,Sky Harbor International,KPHX,PHX,American Airlines,AAL,2278,AA2278,AAL2278,39.8560963,-104.6737376,33.435249,-112.010124
1925,01/01/2022,Denver International,KDEN,DEN,2022-01-01T16:47:00+00:00,Charlotte Douglas,KCLT,CLT,Frontier Airlines,FFT,658,F9658,FFT658,39.8560963,-104.6737376,35.2144026,-80.9473146
1926,01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T12:03:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,1260,UA1260,UAL1260,36.0839998,-115.1537389,39.8560963,-104.6737376
1927,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T14:15:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,4747,UA4747,UAL4747,32.8998091,-97.0403352,39.8560963,-104.6737376
1928,01/01/2022,Gunnison,KGUC,GUC,2022-01-01T15:15:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Qatar Airways,QTR,9075,QR9075,QTR9075,38.5371548,-106.935603,32.8998091,-97.0403352
1929,01/01/2022,Gunnison,KGUC,GUC,,Dallas/Fort Worth International,KDFW,DFW,Qatar Airways,QTR,9056,QR9056,QTR9056,38.5371548,-106.935603,32.8998091,-97.0403352
1930,01/01/2022,Bemidji,KBJI,BJI,2022-01-01T15:15:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,4278,DL4278,DAL4278,47.5065728,-94.9336535,44.8847554,-93.2222846
1931,01/01/2022,Eppley Airfield,KOMA,OMA,,Minneapolis - St. Paul International,KMSP,MSP,WestJet,WJA,7520,WS7520,WJA7520,41.3014753,-95.8945207,44.8847554,-93.2222846
1932,01/01/2022,Eppley Airfield,KOMA,OMA,,Love Field,KDAL,DAL,Southwest Airlines,SWA,2316,WN2316,SWA2316,41.3014753,-95.8945207,32.8481029,-96.8512063
1933,01/01/2022,Eppley Airfield,KOMA,OMA,2022-01-01T16:31:00+00:00,Lincoln,KLNK,LNK,Silverhawk Aviation,SLH,384,,SLH384,41.3014753,-95.8945207,40.8506586,-96.7581014
1934,01/01/2022,Eppley Airfield,KOMA,OMA,,Lincoln,KLNK,LNK,Silverhawk Aviation,SLH,4,,SLH4,41.3014753,-95.8945207,40.8506586,-96.7581014
1935,01/01/2022,General Mitchell International,KMKE,MKE,2022-01-01T14:38:00+00:00,Eppley Airfield,KOMA,OMA,Silverhawk Aviation,SLH,384,,SLH384,42.9475534,-87.896646,41.3014753,-95.8945207
1936,01/01/2022,MBS International,KMBS,MBS,,Chicago O'hare International,KORD,ORD,United Airlines,UAL,3809,UA3809,UAL3809,43.5386272,-84.0821024,41.98028,-87.9089979
1937,01/01/2022,Richmond International Airport,KRIC,RIC,,Palm Beach International Airport,KPBI,PBI,NetJets Aviation,EJA,671,1I671,EJA671,37.5065795,-77.3208112,26.6857475,-80.0928165
1938,01/01/2022,Richmond International Airport,KRIC,RIC,,Midway,KMDW,MDW,Southwest Airlines,SWA,3245,WN3245,SWA3245,37.5065795,-77.3208112,41.7867759,-87.7521884
1939,01/01/2022,Richmond International Airport,KRIC,RIC,2022-01-01T17:42:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Delta Air Lines,DAL,1675,DL1675,DAL1675,37.5065795,-77.3208112,33.6407282,-84.4277001
1940,01/01/2022,Richmond International Airport,KRIC,RIC,2022-01-01T18:24:00+00:00,Philadelphia International,KPHL,PHL,Qatar Airways,QTR,9242,QR9242,QTR9242,37.5065795,-77.3208112,39.8729299,-75.2436673
1941,01/01/2022,Richmond International Airport,KRIC,RIC,2022-01-01T19:22:00+00:00,John F Kennedy International,KJFK,JFK,Air France,AFR,2781,AF2781,AFR2781,37.5065795,-77.3208112,40.6413113,-73.7781383
1942,01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T14:03:00+00:00,Richmond International Airport,KRIC,RIC,NetJets Aviation,EJA,628,1I628,EJA628,25.7958723,-80.2870509,37.5065795,-77.3208112
1943,01/01/2022,Kansas City International Airport,KMCI,MCI,2022-01-01T15:43:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,2471,WN2471,SWA2471,39.3035862,-94.7092596,39.8560963,-104.6737376
1944,01/01/2022,Kansas City International Airport,KMCI,MCI,2022-01-01T16:16:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,1983,WN1983,SWA1983,39.3035862,-94.7092596,36.0839998,-115.1537389
1945,01/01/2022,Kansas City International Airport,KMCI,MCI,2022-01-01T16:39:00+00:00,Los Angeles International,KLAX,LAX,Spirit Airlines,NKS,913,NK913,NKS913,39.3035862,-94.7092596,33.9415889,-118.40853
1946,01/01/2022,Kansas City International Airport,KMCI,MCI,2022-01-01T16:40:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Southwest Airlines,SWA,3391,WN3391,SWA3391,39.3035862,-94.7092596,33.6407282,-84.4277001
1947,01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T12:19:00+00:00,Sonoma County,KSTS,STS,NetJets Aviation,EJA,395,1I395,EJA395,40.7899404,-111.9790706,38.5103492,-122.8055953
1948,01/01/2022,San Francisco International,KSFO,SFO,,Sonoma County,KSTS,STS,empty,,,,,37.6213129,-122.3789554,38.5103492,-122.8055953
1949,01/01/2022,Cyril E King Airport,TIST,STT,2022-01-01T18:30:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Qatar Airways,QTR,2403,QR2403,QTR2403,18.3360608,-64.9722726,32.8998091,-97.0403352
1950,01/01/2022,Cyril E King Airport,TIST,STT,2022-01-01T19:30:00+00:00,Washington Dulles International,KIAD,IAD,United Airlines,UAL,1445,UA1445,UAL1445,18.3360608,-64.9722726,38.9531162,-77.4565388
1951,01/01/2022,Cyril E King Airport,TIST,STT,2022-01-01T18:20:00+00:00,Luis Munoz Marin International,TJSJ,SJU,JetBlue Airways,JBU,830,B6830,JBU830,18.3360608,-64.9722726,18.4339085,-65.9956193
1952,01/01/2022,Cyril E King Airport,TIST,STT,2022-01-01T17:45:00+00:00,Miami International Airport,KMIA,MIA,Finnair,FIN,4037,AY4037,FIN4037,18.3360608,-64.9722726,25.7958723,-80.2870509
1953,01/01/2022,Henry E Rohlsen,TISX,STX,2022-01-01T17:23:00+00:00,Miami International Airport,KMIA,MIA,American Airlines,AAL,1293,AA1293,AAL1293,17.6994979,-64.7974696,25.7958723,-80.2870509
1954,01/01/2022,Henry E Rohlsen,TISX,STX,2022-01-01T18:06:00+00:00,Luis Munoz Marin International,TJSJ,SJU,American Airlines,AAL,8217,AA8217,AAL8217,17.6994979,-64.7974696,18.4339085,-65.9956193
1955,01/01/2022,Henry E Rohlsen,TISX,STX,2022-01-01T18:02:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,Spirit Airlines,NKS,449,NK449,NKS449,17.6994979,-64.7974696,26.0742344,-80.1506022
1956,01/01/2022,Cincinnati/Northern Kentucky,KCVG,CVG,2022-01-01T17:37:00+00:00,Chicago O'hare International,KORD,ORD,United Airlines,UAL,2568,UA2568,UAL2568,39.0508279,-84.6672805,41.98028,-87.9089979
1957,01/01/2022,Cincinnati/Northern Kentucky,KCVG,CVG,2022-01-01T17:04:00+00:00,Newark Liberty International,KEWR,EWR,Air Canada,ACA,4839,AC4839,ACA4839,39.0508279,-84.6672805,40.6895314,-74.1744624
1958,01/01/2022,Cincinnati/Northern Kentucky,KCVG,CVG,2022-01-01T17:04:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Air France,AFR,2203,AF2203,AFR2203,39.0508279,-84.6672805,33.6407282,-84.4277001
1959,01/01/2022,Cincinnati/Northern Kentucky,KCVG,CVG,2022-01-01T16:41:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,WestJet,WJA,7929,WS7929,WJA7929,39.0508279,-84.6672805,44.8847554,-93.2222846
1960,01/01/2022,Cincinnati/Northern Kentucky,KCVG,CVG,2022-01-01T16:51:00+00:00,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Southwest Airlines,SWA,2700,WN2700,SWA2700,39.0508279,-84.6672805,39.1774042,-76.6683922
1961,01/01/2022,Cincinnati/Northern Kentucky,KCVG,CVG,2022-01-01T17:34:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Delta Air Lines,DAL,5538,DL5538,DAL5538,39.0508279,-84.6672805,32.8998091,-97.0403352
1962,01/01/2022,Cincinnati/Northern Kentucky,KCVG,CVG,,Eglin AFB,KVPS,VPS,Allegiant Air,AAY,717,G4717,AAY717,39.0508279,-84.6672805,30.4954551,-86.5498464
1963,01/01/2022,Cincinnati/Northern Kentucky,KCVG,CVG,2022-01-01T17:13:00+00:00,La Guardia,KLGA,LGA,WestJet,WJA,6638,WS6638,WJA6638,39.0508279,-84.6672805,40.7769271,-73.8739659
1964,01/01/2022,Cincinnati/Northern Kentucky,KCVG,CVG,2022-01-01T20:17:00+00:00,George Bush Intercontinental,KIAH,IAH,Air New Zealand,ANZ,6462,NZ6462,ANZ6462,39.0508279,-84.6672805,29.9902199,-95.3367827
