city,state_id,state_name,latitude,longitude,population
Fairfield,WA,Washington,47.3848,-117.1748,626
Wanamie,PA,Pennsylvania,41.1763,-76.0384,626
Cartwright,OK,Oklahoma,33.8555,-96.561,626
Millville,DE,Delaware,38.5356,-75.1284,626
West College Corner,IN,Indiana,39.5694,-84.819,626
Queen City,MO,Missouri,40.4127,-92.5663,625
Sharon,SC,South Carolina,34.952,-81.3436,625
La Belle,MO,Missouri,40.1165,-91.9147,625
Lakota,ND,North Dakota,48.0429,-98.3468,625
Pilot Station,AK,Alaska,61.9422,-162.8828,625
Michie,TN,Tennessee,35.0605,-88.4257,625
English,IN,Indiana,38.3408,-86.4592,625
Atlasburg,PA,Pennsylvania,40.3436,-80.3804,625
Parker School,MT,Montana,48.2468,-109.7342,625
Anguilla,MS,Mississippi,32.9719,-90.8284,625
Douglas City,CA,California,40.6636,-122.9261,625
Chamberino,NM,New Mexico,32.0364,-106.6776,625
Randall,MN,Minnesota,46.0887,-94.5007,624
Balaton,MN,Minnesota,44.2331,-95.8707,624
Derby Line,VT,Vermont,45.0008,-72.1034,624
Catawba,NC,North Carolina,35.7066,-81.0659,624
Trout Lake,WA,Washington,45.9975,-121.529,624
New Berlin,TX,Texas,29.4892,-98.1094,624
What Cheer,IA,Iowa,41.3998,-92.3546,624
Groveland,ID,Idaho,43.2235,-112.3755,624
Hayden Lake,ID,Idaho,47.7638,-116.7558,623
Dodge City,AL,Alabama,34.0453,-86.8837,623
Peters,CA,California,37.9763,-121.044,623
Waverly,WV,West Virginia,39.3328,-81.3813,623
Hawley,TX,Texas,32.6037,-99.8111,623
New Market,IN,Indiana,39.9527,-86.9215,623
Tripp,SD,South Dakota,43.2255,-97.9658,623
Bradley Junction,FL,Florida,27.7942,-81.9784,623
Carney,OK,Oklahoma,35.8065,-97.0154,623
Camp Douglas,WI,Wisconsin,43.9197,-90.2697,623
Pultneyville,NY,New York,43.2735,-77.1825,623
Avoca,WI,Wisconsin,43.1906,-90.326,623
Blue Berry Hill,TX,Texas,28.3855,-97.792,623
St. Francisville,IL,Illinois,38.5919,-87.6474,622
Farmington,IA,Iowa,40.6389,-91.7391,622
Oneida Castle,NY,New York,43.0814,-75.6331,622
Glenville,MN,Minnesota,43.5738,-93.2817,622
Lake Buckhorn,OH,Ohio,40.4744,-81.9082,622
Bettsville,OH,Ohio,41.2441,-83.2338,622
Fontanelle,IA,Iowa,41.29,-94.5602,622
Port Austin,MI,Michigan,44.0431,-82.9945,622
Doyle,CA,California,40.0275,-120.1172,622
Hammondsport,NY,New York,42.4082,-77.2236,622
Richfield,NC,North Carolina,35.4703,-80.2575,622
Paul Smiths,NY,New York,44.4341,-74.2533,622
Zanesville,IN,Indiana,40.9155,-85.2807,621
Earlsboro,OK,Oklahoma,35.3277,-96.8014,621
Smelterville,ID,Idaho,47.5426,-116.1774,621
Peterstown,WV,West Virginia,37.3991,-80.795,621
East Randolph,NY,New York,42.1692,-78.9521,621
Huntington,AR,Arkansas,35.0813,-94.2665,621
Patterson Springs,NC,North Carolina,35.233,-81.5162,621
Imboden,AR,Arkansas,36.2021,-91.1823,621
Foots Creek,OR,Oregon,42.3845,-123.1408,621
Burlington,IL,Illinois,42.0415,-88.5511,620
St. Mary's,CO,Colorado,39.8162,-105.6479,620
Mifflin,PA,Pennsylvania,40.5686,-77.4048,620
Cushing,TX,Texas,31.8126,-94.8411,620
Ozawkie,KS,Kansas,39.2354,-95.4659,620
Pattison,TX,Texas,29.8193,-95.9765,620
Holiday Lakes,OH,Ohio,41.0923,-82.7292,620
North Courtland,AL,Alabama,34.6788,-87.3083,620
Pardeesville,PA,Pennsylvania,41.0008,-75.9681,620
Ridgeley,WV,West Virginia,39.6432,-78.7711,620
Inez,KY,Kentucky,37.8693,-82.5399,620
Enoree,SC,South Carolina,34.6593,-81.9609,619
Baileyton,AL,Alabama,34.2609,-86.6082,619
Shiloh,OH,Ohio,40.9695,-82.6016,619
Lolita,TX,Texas,28.8326,-96.5387,619
Parma,MO,Missouri,36.6117,-89.8189,619
Webster,WI,Wisconsin,45.8798,-92.3628,619
Sea Ranch Lakes,FL,Florida,26.2007,-80.0981,619
Grove City,MN,Minnesota,45.148,-94.6815,619
St. Charles,IA,Iowa,41.288,-93.8075,619
Roby,TX,Texas,32.746,-100.3794,619
Camden,IN,Indiana,40.6099,-86.5397,619
Conneaut Lake,PA,Pennsylvania,41.6023,-80.3094,619
Suttons Bay,MI,Michigan,44.9798,-85.6506,619
Walnuttown,PA,Pennsylvania,40.4467,-75.8405,618
Scottsville,VA,Virginia,37.8063,-78.4919,618
Cygnet,OH,Ohio,41.2407,-83.6437,618
Glorieta,NM,New Mexico,35.5839,-105.7629,618
Madison,KS,Kansas,38.1335,-96.1372,618
Moores Hill,IN,Indiana,39.1129,-85.0893,618
Cecilia,KY,Kentucky,37.6622,-85.9522,618
Elgin,NE,Nebraska,41.9831,-98.0828,617
Garden City,UT,Utah,41.937,-111.4122,617
Trafford,AL,Alabama,33.8194,-86.7467,617
Adams,NE,Nebraska,40.4571,-96.5127,617
Garland,NC,North Carolina,34.7859,-78.3947,617
Oak Hill,MI,Michigan,44.2197,-86.3031,617
Lahoma,OK,Oklahoma,36.3878,-98.0898,617
Muddy,MT,Montana,45.5798,-106.7754,617
Golden,IL,Illinois,40.1104,-91.0193,617
Smallwood,NY,New York,41.6595,-74.8202,616
Riviera,TX,Texas,27.2992,-97.7996,616
Crescent,IA,Iowa,41.3653,-95.859,616
Magnolia,KY,Kentucky,37.4502,-85.74,616
Edgerton,MO,Missouri,39.5022,-94.629,616
Egan,LA,Louisiana,30.246,-92.5136,616
Elmore,MN,Minnesota,43.5069,-94.0888,616
Idamay,WV,West Virginia,39.493,-80.2572,616
McConnell,WV,West Virginia,37.8282,-81.9652,616
Lidgerwood,ND,North Dakota,46.0738,-97.1451,616
Artemus,KY,Kentucky,36.8352,-83.8414,615
Rosman,NC,North Carolina,35.1458,-82.8201,615
Bergholz,OH,Ohio,40.5208,-80.8851,615
Greensboro,FL,Florida,30.5705,-84.7324,615
Pleasant Valley,AK,Alaska,64.8855,-146.8986,614
Stockbridge,WI,Wisconsin,44.0717,-88.3105,614
Havre North,MT,Montana,48.5632,-109.6712,614
Redwood,NY,New York,44.3011,-75.8063,614
Menno,SD,South Dakota,43.2386,-97.5772,614
Sankertown,PA,Pennsylvania,40.4714,-78.5921,614
Wanship,UT,Utah,40.8168,-111.4151,614
Seville,CA,California,36.4856,-119.2247,614
Hunterstown,PA,Pennsylvania,39.8826,-77.1569,614
Irvington,IL,Illinois,38.4386,-89.1601,613
Trimble,MO,Missouri,39.4761,-94.5619,613
Mountainburg,AR,Arkansas,35.6361,-94.1679,613
Paoli,OK,Oklahoma,34.8261,-97.2619,613
Pomeroy,IA,Iowa,42.5519,-94.6778,613
Lowry City,MO,Missouri,38.1401,-93.7275,613
Sunday Lake,WA,Washington,48.2306,-122.2684,613
Shishmaref,AK,Alaska,66.2372,-166.1027,613
La Paloma-Lost Creek,TX,Texas,27.7195,-97.7391,613
Fairfield,OK,Oklahoma,35.8407,-94.6062,613
Bennington,KS,Kansas,39.0332,-97.5933,612
Dry Tavern,PA,Pennsylvania,39.9399,-80.0095,612
Lawrenceville,PA,Pennsylvania,41.9959,-77.1304,612
Villa Pancho,TX,Texas,25.8842,-97.4154,612
Shelby,IA,Iowa,41.5067,-95.4506,612
Gates,TN,Tennessee,35.8407,-89.4081,612
Ava,IL,Illinois,37.8886,-89.4965,612
Keystone,IA,Iowa,41.9995,-92.1982,612
Jacksonville,PA,Pennsylvania,40.5652,-79.2952,612
Cordova,MD,Maryland,38.868,-75.9989,612
Griggstown,NJ,New Jersey,40.44,-74.5989,611
Irvona,PA,Pennsylvania,40.7736,-78.5501,611
Isola,MS,Mississippi,33.2634,-90.5923,611
Mooresburg,TN,Tennessee,36.3531,-83.2362,611
Whitesburg,GA,Georgia,33.4928,-84.9137,611
Matador,TX,Texas,34.015,-100.8211,611
Trimble,TN,Tennessee,36.202,-89.188,611
Yatesville,PA,Pennsylvania,41.3037,-75.7825,611
Wampsville,NY,New York,43.0772,-75.7097,611
Muir,MI,Michigan,42.9973,-84.9359,611
Alto,CA,California,37.9056,-122.5186,611
Bunnlevel,NC,North Carolina,35.31,-78.7725,611
Winfall,NC,North Carolina,36.2104,-76.455,610
Reardan,WA,Washington,47.6697,-117.8779,610
Nortonville,KS,Kansas,39.4158,-95.3304,610
Elk Horn,IA,Iowa,41.593,-95.0615,610
Lyndon,IL,Illinois,41.7174,-89.924,610
Bartelso,IL,Illinois,38.5371,-89.4672,610
Curlew Lake,WA,Washington,48.7311,-118.6663,610
Garfield,WA,Washington,47.0103,-117.1395,609
Skokomish,WA,Washington,47.3298,-123.1579,609
Sandy Hook,KY,Kentucky,38.0929,-83.1241,609
West Point,AL,Alabama,34.2401,-86.9626,609
Fort Cobb,OK,Oklahoma,35.1041,-98.4417,609
Calvert,AL,Alabama,31.154,-88.0169,609
Paradise Heights,FL,Florida,28.6237,-81.5439,609
Caspar,CA,California,39.3631,-123.8044,608
Winona,TX,Texas,32.4928,-95.173,608
Sanders,AZ,Arizona,35.2095,-109.3224,608
Metamora,OH,Ohio,41.7114,-83.9057,608
Montvale,VA,Virginia,37.3866,-79.7253,608
Bell Hill,WA,Washington,48.055,-123.087,608
Caneyville,KY,Kentucky,37.4241,-86.4906,607
Provencal,LA,Louisiana,31.6547,-93.1999,607
Rosa Sánchez,PR,Puerto Rico,18.0623,-65.9141,607
Ingleside on the Bay,TX,Texas,27.8304,-97.221,607
New Houlka,MS,Mississippi,34.0363,-89.0211,607
Cuyahoga Heights,OH,Ohio,41.435,-81.6562,607
Glencoe,OK,Oklahoma,36.2313,-96.9302,607
Hartville,MO,Missouri,37.2502,-92.512,607
Hopkins,MI,Michigan,42.6251,-85.7633,607
West Milford,WV,West Virginia,39.2044,-80.4034,607
Maricopa Colony,AZ,Arizona,33.3626,-112.2268,607
Stotonic Village,AZ,Arizona,33.1528,-111.8167,607
Upper Santan Village,AZ,Arizona,33.1152,-111.7418,607
Mount Victory,OH,Ohio,40.5338,-83.5211,606
Hometown,WV,West Virginia,38.5288,-81.8552,606
Elsah,IL,Illinois,38.9541,-90.3553,606
Howard,KS,Kansas,37.4696,-96.2632,606
Maple Hill,KS,Kansas,39.0856,-96.0281,606
Cedarville,CA,California,41.528,-120.1748,606
Seven Mile Ford,VA,Virginia,36.8129,-81.6294,606
Oxford,MD,Maryland,38.6849,-76.1703,606
Myton,UT,Utah,40.1933,-110.0624,606
Foristell,MO,Missouri,38.8156,-90.9626,606
North Washington,CO,Colorado,39.8085,-104.9792,606
Chaplin,KY,Kentucky,37.8996,-85.2195,606
Circle,MT,Montana,47.4176,-105.587,605
Ursa,IL,Illinois,40.074,-91.3721,605
McIntyre,GA,Georgia,32.8466,-83.2011,605
Murray Hill,KY,Kentucky,38.2907,-85.5871,605
Miranda,CA,California,40.2289,-123.8173,605
Fallston,NC,North Carolina,35.4289,-81.5023,605
Cokeburg,PA,Pennsylvania,40.1001,-80.0656,605
McIntosh,MN,Minnesota,47.6369,-95.8864,605
Calumet,OK,Oklahoma,35.6014,-98.1247,604
Harrisville,NY,New York,44.1532,-75.3211,604
Los Luceros,NM,New Mexico,36.1151,-106.0371,604
Byron,WY,Wyoming,44.7964,-108.5081,604
Bedford Park,IL,Illinois,41.767,-87.7915,604
Cattle Creek,CO,Colorado,39.4667,-107.2599,604
Catheys Valley,CA,California,37.4371,-120.0936,604
Hardin,KY,Kentucky,36.7652,-88.3023,604
Pleasant Hope,MO,Missouri,37.465,-93.2743,604
Pavo,GA,Georgia,30.9597,-83.738,604
Albion,WA,Washington,46.7916,-117.2511,604
Reedsville,WV,West Virginia,39.5102,-79.8006,604
Thurston,OH,Ohio,39.8451,-82.5532,604
Friant,CA,California,36.9848,-119.713,604
Burlington,IN,Indiana,40.4822,-86.3947,604
Millington,MD,Maryland,39.2629,-75.8359,604
Henrietta,NC,North Carolina,35.2569,-81.8012,604
Ridgecrest,LA,Louisiana,31.6018,-91.5304,603
Villa Heights,VA,Virginia,36.6981,-79.8994,603
Plum City,WI,Wisconsin,44.6338,-92.1918,603
Fairchild,WI,Wisconsin,44.6036,-90.9577,603
Jasper,MN,Minnesota,43.8491,-96.3999,603
Independence,CA,California,36.8274,-118.2132,603
Poplar,WI,Wisconsin,46.5828,-91.7836,603
Elgin,ND,North Dakota,46.4025,-101.843,603
Marion,UT,Utah,40.6813,-111.2828,603
St. Libory,IL,Illinois,38.3633,-89.7135,603
Oxford,WI,Wisconsin,43.78,-89.5658,602
Chenequa,WI,Wisconsin,43.1228,-88.3838,602
Eads,CO,Colorado,38.4814,-102.7797,602
Danville,WV,West Virginia,38.0808,-81.8342,602
Bay View,OH,Ohio,41.468,-82.825,602
Dumont,IA,Iowa,42.7522,-92.9736,602
Tall Timbers,MD,Maryland,38.1654,-76.5366,602
Black Rock,AR,Arkansas,36.107,-91.1074,602
Mi Ranchito Estate,TX,Texas,26.3878,-98.8733,602
Forest Home,NY,New York,42.453,-76.4702,601
Masthope,PA,Pennsylvania,41.5154,-75.0257,601
Loyall,KY,Kentucky,36.8527,-83.3506,601
Carnesville,GA,Georgia,34.3729,-83.2328,601
Natchez,LA,Louisiana,31.6743,-93.0456,601
Doolittle,MO,Missouri,37.9425,-91.8913,601
New Augusta,MS,Mississippi,31.2036,-89.0272,601
Eureka,WI,Wisconsin,44.0073,-88.8426,601
Doon,IA,Iowa,43.2792,-96.2323,601
Juliaetta,ID,Idaho,46.574,-116.7096,601
East Bend,NC,North Carolina,36.2178,-80.5085,601
Star Lake,NY,New York,44.1613,-75.0363,601
Milton,KY,Kentucky,38.7113,-85.3734,601
Verona,MO,Missouri,36.9631,-93.7936,601
Washington,OK,Oklahoma,35.0583,-97.4922,601
Claflin,KS,Kansas,38.5245,-98.5369,601
Barnum,MN,Minnesota,46.5054,-92.6884,600
Fort White,FL,Florida,29.9224,-82.7135,600
Oconomowoc Lake,WI,Wisconsin,43.0975,-88.4521,600
New England,ND,North Dakota,46.5408,-102.8669,600
Arlington,OR,Oregon,45.7207,-120.1888,600
Tuxedo Park,NY,New York,41.2008,-74.206,600
Heart Butte,MT,Montana,48.2905,-112.8363,600
Stinson Beach,CA,California,37.9051,-122.6456,600
Interlaken,NY,New York,42.6189,-76.7251,599
Florien,LA,Louisiana,31.448,-93.4584,599
Ireton,IA,Iowa,42.9749,-96.3216,599
Beverly Shores,IN,Indiana,41.685,-86.9804,599
Murchison,TX,Texas,32.2751,-95.7561,599
Marquette,KS,Kansas,38.5555,-97.8344,599
Knoxville,PA,Pennsylvania,41.9604,-77.4379,599
Niederwald,TX,Texas,30.0041,-97.7531,599
Cole,OK,Oklahoma,35.0992,-97.5663,599
Quentin,PA,Pennsylvania,40.2793,-76.4352,599
Rule,TX,Texas,33.182,-99.8933,599
Volente,TX,Texas,30.4453,-97.908,599
Walden,CO,Colorado,40.7315,-106.2813,599
Big Run,PA,Pennsylvania,40.9702,-78.8765,599
Grindstone,PA,Pennsylvania,40.0218,-79.8232,599
Minden,IA,Iowa,41.4689,-95.5412,598
Colbert,GA,Georgia,34.037,-83.2139,598
Hopkins Park,IL,Illinois,41.069,-87.6064,598
Leadington,MO,Missouri,37.8343,-90.4806,598
Stanford,IL,Illinois,40.4322,-89.2209,598
Bayview,NC,North Carolina,35.4414,-76.7928,598
Evansville,MN,Minnesota,46.0062,-95.6869,598
Franklin,IL,Illinois,39.6205,-90.0477,598
Prentice,WI,Wisconsin,45.5408,-90.2898,597
Eau Claire,MI,Michigan,41.9853,-86.304,597
Hopkinton,IA,Iowa,42.3431,-91.2487,597
St. Paul,KS,Kansas,37.5186,-95.1742,597
Hatley,WI,Wisconsin,44.8866,-89.3371,597
Tamaroa,IL,Illinois,38.1364,-89.2293,597
Patterson Heights,PA,Pennsylvania,40.7391,-80.3263,597
Johnson Siding,SD,South Dakota,44.0846,-103.438,597
Newell,SD,South Dakota,44.7174,-103.4184,597
Varnamtown,NC,North Carolina,33.9432,-78.236,596
Clarktown,OH,Ohio,38.8498,-82.9085,596
Sutherland,IA,Iowa,42.9729,-95.4951,596
Fairmount,IL,Illinois,40.0456,-87.8293,596
Park Crest,PA,Pennsylvania,40.8192,-76.0601,596
Bath,WV,West Virginia,39.6248,-78.2274,596
Babbie,AL,Alabama,31.3022,-86.3229,596
Kanawha,IA,Iowa,42.9342,-93.7933,595
Harmony,NC,North Carolina,35.959,-80.7735,595
Portland,ND,North Dakota,47.4995,-97.3693,595
Blandinsville,IL,Illinois,40.554,-90.8683,595
Matthews,MO,Missouri,36.7584,-89.5688,595
Cranesville,PA,Pennsylvania,41.904,-80.3418,595
Dieterich,IL,Illinois,39.0601,-88.3825,595
Greenwood,NE,Nebraska,40.9614,-96.4433,595
Diablock,KY,Kentucky,37.2295,-83.1709,595
Nome,TX,Texas,30.0364,-94.4064,595
Balmorhea,TX,Texas,30.984,-103.7438,595
Peck,MI,Michigan,43.2588,-82.8167,595
Velma,OK,Oklahoma,34.4548,-97.6617,595
Oaktown,IN,Indiana,38.8717,-87.4412,595
North Chevy Chase,MD,Maryland,39.0021,-77.0743,595
Kewanna,IN,Indiana,41.0194,-86.4125,595
Buena Vista,CA,California,38.2974,-120.9179,595
Hartford City,WV,West Virginia,38.9978,-81.9905,594
Lansing,OH,Ohio,40.0758,-80.7919,594
Hornersville,MO,Missouri,36.0404,-90.1158,594
San Jose,IL,Illinois,40.3051,-89.6048,594
Danielsville,GA,Georgia,34.1238,-83.2201,594
Sherrard,IL,Illinois,41.3109,-90.4991,594
Vienna,MO,Missouri,38.1875,-91.9501,594
Boothville,LA,Louisiana,29.333,-89.4052,594
Fort Duchesne,UT,Utah,40.2811,-109.877,594
Rodey,NM,New Mexico,32.6538,-107.1358,594
Hooversville,PA,Pennsylvania,40.1504,-78.9132,594
Plantersville,TX,Texas,30.3325,-95.8633,594
Unionville,NY,New York,41.3013,-74.5619,594
Grant Town,WV,West Virginia,39.559,-80.1772,594
Rock Point,AZ,Arizona,36.7173,-109.6287,593
Scotts Corners,NY,New York,41.1889,-73.5561,593
Rolette,ND,North Dakota,48.6609,-99.8417,593
Dodge,NE,Nebraska,41.7218,-96.8804,593
Webbers Falls,OK,Oklahoma,35.512,-95.1601,593
Como,IL,Illinois,41.7662,-89.7657,593
Briarcliffe Acres,SC,South Carolina,33.7899,-78.749,593
Racine,MN,Minnesota,43.7755,-92.481,593
Goldfield,IA,Iowa,42.7356,-93.9181,593
Cassadaga,NY,New York,42.3427,-79.318,593
Campobello,SC,South Carolina,35.1224,-82.1495,593
Piltzville,MT,Montana,46.8582,-113.8591,593
Heilwood,PA,Pennsylvania,40.6322,-78.8931,593
Grand Mound,IA,Iowa,41.8232,-90.6502,593
Stagecoach,TX,Texas,30.1438,-95.7079,592
Littlefork,MN,Minnesota,48.3964,-93.5578,592
Swink,CO,Colorado,38.014,-103.6284,592
Lucas,OH,Ohio,40.7042,-82.4222,592
Blairs,VA,Virginia,36.6958,-79.3774,592
Wibaux,MT,Montana,46.9866,-104.19,592
Orderville,UT,Utah,37.254,-112.6574,592
Solon Springs,WI,Wisconsin,46.3495,-91.8208,592
Bucoda,WA,Washington,46.7968,-122.868,592
Lawndale,NC,North Carolina,35.4142,-81.5631,592
Clark,PA,Pennsylvania,41.2831,-80.4088,592
Stonewall,TX,Texas,30.2497,-98.6593,592
Sunset Bay,NY,New York,42.5607,-79.1308,592
Minto,ND,North Dakota,48.2924,-97.373,592
Oak Grove,IL,Illinois,41.4119,-90.5742,591
Bancroft,WV,West Virginia,38.5107,-81.8418,591
Fairlee,MD,Maryland,39.2268,-76.1654,591
Mayersville,MS,Mississippi,32.8964,-91.0467,591
Ossipee,NC,North Carolina,36.1678,-79.5135,591
Colmesneil,TX,Texas,30.9097,-94.422,591
Encinal,TX,Texas,28.041,-99.3546,591
Ulm,MT,Montana,47.4197,-111.5252,591
Selma,OR,Oregon,42.2797,-123.6151,591
Avon,SD,South Dakota,43.0052,-98.0592,590
Madrone,NM,New Mexico,34.5792,-106.7285,590
Pierce,ID,Idaho,46.493,-115.7995,590
Napoleonville,LA,Louisiana,29.9384,-91.0263,590
Summit,AR,Arkansas,36.2522,-92.6883,590
New Salisbury,IN,Indiana,38.314,-86.1,590
Shenandoah Junction,WV,West Virginia,39.3531,-77.8375,590
Franklin,KS,Kansas,37.523,-94.6994,590
Roland,AR,Arkansas,34.9005,-92.5186,590
Pomeroy,PA,Pennsylvania,39.9639,-75.885,590
Hurtsboro,AL,Alabama,32.2401,-85.4147,589
Ansonville,NC,North Carolina,35.1041,-80.1097,589
Butterfield,MN,Minnesota,43.9586,-94.7938,589
Sunfield,MI,Michigan,42.7612,-84.9952,589
Hayden,IN,Indiana,38.9714,-85.739,589
Mohrsville,PA,Pennsylvania,40.4781,-75.9852,589
Green City,MO,Missouri,40.2639,-92.9563,589
Etna Green,IN,Indiana,41.2755,-86.0461,589
Golinda,TX,Texas,31.3711,-97.0763,589
Canton,OK,Oklahoma,36.055,-98.5884,589
Worthington,PA,Pennsylvania,40.838,-79.6349,589
Littleton,NC,North Carolina,36.4343,-77.911,588
Kellogg,IA,Iowa,41.7181,-92.9071,588
Innsbrook,MO,Missouri,38.7631,-91.0552,588
Happy Valley,AK,Alaska,59.9137,-151.6072,588
Courtland,AL,Alabama,34.6703,-87.3262,588
Arcadia,OH,Ohio,41.1078,-83.5144,588
Pitkin,LA,Louisiana,30.9344,-92.9268,588
Fancy Farm,KY,Kentucky,36.8003,-88.7928,588
Boyle,MS,Mississippi,33.7065,-90.7249,588
Tower Hill,IL,Illinois,39.3868,-88.9592,588
Pajonal,PR,Puerto Rico,18.3848,-66.5559,588
Forkland,AL,Alabama,32.6489,-87.8671,588
Nelson,AZ,Arizona,32.4298,-111.2649,587
Willisville,IL,Illinois,37.9828,-89.5898,587
Orleans,IA,Iowa,43.4513,-95.0991,587
Oakwood,OH,Ohio,41.0927,-84.3747,587
Post Oak Bend City,TX,Texas,32.6343,-96.3186,587
Barnegat Light,NJ,New Jersey,39.753,-74.1095,587
Kelso,MO,Missouri,37.1924,-89.5504,587
Shipman,IL,Illinois,39.1203,-90.0452,587
Rauchtown,PA,Pennsylvania,41.1261,-77.2364,587
La Hacienda,NM,New Mexico,32.206,-107.725,587
Wainwright,AK,Alaska,70.638,-159.9713,587
Port Matilda,PA,Pennsylvania,40.8003,-78.0523,587
Horseshoe Bend,TX,Texas,32.5752,-97.8782,586
Simpson,LA,Louisiana,31.2583,-93.0194,586
Akins,OK,Oklahoma,35.5043,-94.67,586
Burke,SD,South Dakota,43.1827,-99.2922,586
Gardiner,OR,Oregon,43.7327,-124.1068,586
Revloc,PA,Pennsylvania,40.4914,-78.7636,586
Paauilo,HI,Hawaii,20.0397,-155.3696,586
Hill City,MN,Minnesota,46.983,-93.5959,585
Clayhatchee,AL,Alabama,31.2434,-85.7136,585
Casco,WI,Wisconsin,44.5558,-87.6197,585
Meadow,TX,Texas,33.3377,-102.2058,585
Dexter,IA,Iowa,41.5154,-94.2276,585
Cheneyville,LA,Louisiana,31.011,-92.29,584
Welch,OK,Oklahoma,36.8738,-95.0948,584
Kevil,KY,Kentucky,37.0842,-88.8829,584
Yukon,PA,Pennsylvania,40.2139,-79.6864,584
Brownsville,WI,Wisconsin,43.6146,-88.495,584
Stuart,NE,Nebraska,42.6008,-99.1404,584
Dubois,ID,Idaho,44.1727,-112.2293,584
Cedar Bluffs,NE,Nebraska,41.3971,-96.6098,583
Cherry Valley,AR,Arkansas,35.4021,-90.7545,583
St. Ann Highlands,CO,Colorado,39.9873,-105.4557,583
Clermont,IA,Iowa,43.0001,-91.6523,583
Addison,MI,Michigan,41.9862,-84.3491,583
Butler,KY,Kentucky,38.7877,-84.372,583
Naylor,MO,Missouri,36.5745,-90.6056,583
Wade,NC,North Carolina,35.1639,-78.7371,583
Altamont,PA,Pennsylvania,40.785,-76.217,583
Kinsman Center,OH,Ohio,41.4544,-80.5854,583
Hulbert,OK,Oklahoma,35.9315,-95.1436,582
Uvalda,GA,Georgia,32.0371,-82.508,582
Cold Springs,CA,California,38.7468,-120.8761,582
Hot Springs,MT,Montana,47.6091,-114.6702,582
Galena,MD,Maryland,39.3425,-75.8787,582
Leming,TX,Texas,29.0684,-98.4722,582
Wheatland,PA,Pennsylvania,41.197,-80.4956,582
Tribes Hill,NY,New York,42.9479,-74.2988,582
Richmond Dale,OH,Ohio,39.2042,-82.8122,582
Minnetonka Beach,MN,Minnesota,44.9385,-93.5865,581
Port Sanilac,MI,Michigan,43.4277,-82.5446,581
Warrior Run,PA,Pennsylvania,41.1876,-75.9505,581
Madison,CA,California,38.675,-121.9702,581
White City,KS,Kansas,38.7938,-96.7349,581
Jefferson City,MT,Montana,46.378,-112.0305,581
Beaver Springs,PA,Pennsylvania,40.7448,-77.2169,580
Keithsburg,IL,Illinois,41.1004,-90.9353,580
Mingoville,PA,Pennsylvania,40.937,-77.6597,580
Tusayan,AZ,Arizona,35.955,-112.1202,580
Goodville,PA,Pennsylvania,40.128,-76.0046,580
South Dayton,NY,New York,42.3628,-79.051,580
Bernice,OK,Oklahoma,36.622,-94.9109,580
Shelter Cove,CA,California,40.0389,-124.0558,580
Bolton Landing,NY,New York,43.5614,-73.6588,580
Iron Station,NC,North Carolina,35.4515,-81.1568,580
Surfside Beach,TX,Texas,28.956,-95.2836,579
Pangburn,AR,Arkansas,35.4261,-91.8394,579
Fairland,IN,Indiana,39.5849,-85.8627,579
Holiday Hills,IL,Illinois,42.2976,-88.2294,579
Ainsworth,IA,Iowa,41.29,-91.5545,579
Presque Isle Harbor,MI,Michigan,45.3227,-83.4849,579
Clark Fork,ID,Idaho,48.1472,-116.1768,579
Norwood,CO,Colorado,38.129,-108.2917,579
Plainview,AR,Arkansas,34.9899,-93.2979,579
Esperanza,PR,Puerto Rico,18.1021,-65.4798,579
Colman,SD,South Dakota,43.9835,-96.8148,579
Cowden,IL,Illinois,39.2495,-88.8596,579
Campbellsburg,IN,Indiana,38.6514,-86.2613,579
Petersburg,KY,Kentucky,39.0531,-84.8572,579
Briny Breezes,FL,Florida,26.509,-80.0543,578
Marion Heights,PA,Pennsylvania,40.8035,-76.4641,578
Moulton,IA,Iowa,40.6854,-92.6765,578
Chaumont,NY,New York,44.0675,-76.1301,578
Kerby,OR,Oregon,42.2046,-123.6489,578
Center,ND,North Dakota,47.1149,-101.2977,578
Eminence,MO,Missouri,37.1509,-91.3586,578
Garfield,AR,Arkansas,36.4554,-93.9757,578
Copalis Beach,WA,Washington,47.1205,-124.1722,578
Pickensville,AL,Alabama,33.2336,-88.2743,578
Spanish Valley,UT,Utah,38.4743,-109.421,577
Doyle,TN,Tennessee,35.8552,-85.512,577
Holland,AR,Arkansas,35.166,-92.277,577
Glenaire,MO,Missouri,39.2198,-94.4515,577
Hot Springs,NC,North Carolina,35.892,-82.8291,577
Kieler,WI,Wisconsin,42.5823,-90.6051,577
Dugway,UT,Utah,40.2307,-112.7541,576
Palestine,AR,Arkansas,34.9689,-90.9062,576
New Auburn,WI,Wisconsin,45.1988,-91.5666,576
Bedford,KY,Kentucky,38.5957,-85.3175,576
Holcomb,MO,Missouri,36.4022,-90.0249,576
Fonda,IA,Iowa,42.5816,-94.8457,575
Loa,UT,Utah,38.4038,-111.6451,575
Morganza,LA,Louisiana,30.7383,-91.592,575
Mulberry Grove,IL,Illinois,38.9245,-89.2662,575
Corsica,SD,South Dakota,43.4223,-98.4073,575
Beaver City,NE,Nebraska,40.1383,-99.8276,575
Brookside,OH,Ohio,40.0708,-80.7606,575
La Crosse,VA,Virginia,36.7014,-78.0939,575
Stebbins,AK,Alaska,63.4706,-162.2597,575
